Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Status
cotton-floral-embroidered-tunic-with-trouser-co-ords-set,Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,<p>Cotton Floral Embroidered Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00OW5016M,400,shopify,50,deny,manual,,,true,true,
cotton-floral-embroidered-tunic-with-trouser-co-ords-set,Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,<p>Cotton Floral Embroidered Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00OW5016L,400,shopify,50,deny,manual,,,true,true,
cotton-floral-embroidered-tunic-with-trouser-co-ords-set,Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,<p>Cotton Floral Embroidered Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00OW5016XL,400,shopify,50,deny,manual,,,true,true,
cotton-floral-embroidered-tunic-with-trouser-co-ords-set,Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,<p>Cotton Floral Embroidered Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00OW5016XXL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00BK5097S,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00BK5097M,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00BK5097L,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00BK5097XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00BK5097XXL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,m,CO00TL5106M,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00TL5106L,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00TL5106XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00TL5106XXL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00BK5215S,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00BK5215M,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00BK5215L,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00BK5215XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouser-co-ords-set,Cotton Embroidered Top With Trouser Co-Ords Set,<p>Cotton Embroidered Top With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00BK5215XXL,400,shopify,50,deny,manual,,,true,true,
cotton-floral-embroidered-shirt-with-trouser-co-ords-set,Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,<p>Cotton Floral Embroidered Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00BK5163S,400,shopify,50,deny,manual,,,true,true,active
cotton-floral-embroidered-shirt-with-trouser-co-ords-set,Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,<p>Cotton Floral Embroidered Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00BK5163M,400,shopify,50,deny,manual,,,true,true,
cotton-floral-embroidered-shirt-with-trouser-co-ords-set,Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,<p>Cotton Floral Embroidered Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00BK5163L,400,shopify,50,deny,manual,,,true,true,
cotton-floral-embroidered-shirt-with-trouser-co-ords-set,Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,<p>Cotton Floral Embroidered Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00BK5163XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-palazzos-co-ords-set,Cotton Embroidered Top With Palazzos Co-Ords Set,<p>Cotton Embroidered Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00OW5112S,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-top-with-palazzos-co-ords-set,Cotton Embroidered Top With Palazzos Co-Ords Set,<p>Cotton Embroidered Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00OW5112M,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-palazzos-co-ords-set,Cotton Embroidered Top With Palazzos Co-Ords Set,<p>Cotton Embroidered Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00OW5112L,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-palazzos-co-ords-set,Cotton Embroidered Top With Palazzos Co-Ords Set,<p>Cotton Embroidered Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00OW5112XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-palazzos-co-ords-set,Cotton Embroidered Top With Palazzos Co-Ords Set,<p>Cotton Embroidered Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00OW5112XXL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-palazzos-co-ords-set,Cotton Embroidered Top With Palazzos Co-Ords Set,<p>Cotton Embroidered Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00GY5113S,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-top-with-palazzos-co-ords-set,Cotton Embroidered Top With Palazzos Co-Ords Set,<p>Cotton Embroidered Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00GY5113M,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-palazzos-co-ords-set,Cotton Embroidered Top With Palazzos Co-Ords Set,<p>Cotton Embroidered Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00GY5113L,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-palazzos-co-ords-set,Cotton Embroidered Top With Palazzos Co-Ords Set,<p>Cotton Embroidered Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00GY5113XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-palazzos-co-ords-set,Cotton Embroidered Top With Palazzos Co-Ords Set,<p>Cotton Embroidered Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00GY5113XXL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,m,CO00CR5171M,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00CR5171L,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00CR5171XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00CR5171XXL,400,shopify,50,deny,manual,,,true,true,
cotton-top-with-palazzos-co-ords-set,Cotton Top With Palazzos Co-Ords Set,<p>Cotton Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00BE5233S,400,shopify,50,deny,manual,,,true,true,active
cotton-top-with-palazzos-co-ords-set,Cotton Top With Palazzos Co-Ords Set,<p>Cotton Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00BE5233M,400,shopify,50,deny,manual,,,true,true,
cotton-top-with-palazzos-co-ords-set,Cotton Top With Palazzos Co-Ords Set,<p>Cotton Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00BE5233L,400,shopify,50,deny,manual,,,true,true,
cotton-top-with-palazzos-co-ords-set,Cotton Top With Palazzos Co-Ords Set,<p>Cotton Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00BE5233XL,400,shopify,50,deny,manual,,,true,true,
cotton-top-with-palazzos-co-ords-set,Cotton Top With Palazzos Co-Ords Set,<p>Cotton Top With Palazzos Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00BE5233XXL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-tunic-with-trouser-co-ords-set,Cotton Embroidered Tunic With Trouser Co-Ords Set,<p>Cotton Embroidered Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00BK5246S,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-tunic-with-trouser-co-ords-set,Cotton Embroidered Tunic With Trouser Co-Ords Set,<p>Cotton Embroidered Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00BK5246M,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-tunic-with-trouser-co-ords-set,Cotton Embroidered Tunic With Trouser Co-Ords Set,<p>Cotton Embroidered Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00BK5246L,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-tunic-with-trouser-co-ords-set,Cotton Embroidered Tunic With Trouser Co-Ords Set,<p>Cotton Embroidered Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00BK5246XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00BE5249S,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00BE5249M,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00BE5249L,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00BE5249XL,400,shopify,50,deny,manual,,,true,true,
cotton-colourblocked-shirt-with-trouserco-ords-set,Cotton Colourblocked  Shirt With TrouserCo-Ords Set,<p>Cotton Colourblocked  Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00BK5169S,400,shopify,50,deny,manual,,,true,true,active
cotton-colourblocked-shirt-with-trouserco-ords-set,Cotton Colourblocked  Shirt With TrouserCo-Ords Set,<p>Cotton Colourblocked  Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00BK5169M,400,shopify,50,deny,manual,,,true,true,
cotton-colourblocked-shirt-with-trouserco-ords-set,Cotton Colourblocked  Shirt With TrouserCo-Ords Set,<p>Cotton Colourblocked  Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00BK5169L,400,shopify,50,deny,manual,,,true,true,
cotton-colourblocked-shirt-with-trouserco-ords-set,Cotton Colourblocked  Shirt With TrouserCo-Ords Set,<p>Cotton Colourblocked  Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00BK5169XL,400,shopify,50,deny,manual,,,true,true,
cotton-colourblocked-shirt-with-trouserco-ords-set,Cotton Colourblocked  Shirt With TrouserCo-Ords Set,<p>Cotton Colourblocked  Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00WH5167S,400,shopify,50,deny,manual,,,true,true,active
cotton-colourblocked-shirt-with-trouserco-ords-set,Cotton Colourblocked  Shirt With TrouserCo-Ords Set,<p>Cotton Colourblocked  Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00WH5167M,400,shopify,50,deny,manual,,,true,true,
cotton-colourblocked-shirt-with-trouserco-ords-set,Cotton Colourblocked  Shirt With TrouserCo-Ords Set,<p>Cotton Colourblocked  Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00WH5167L,400,shopify,50,deny,manual,,,true,true,
cotton-colourblocked-shirt-with-trouserco-ords-set,Cotton Colourblocked  Shirt With TrouserCo-Ords Set,<p>Cotton Colourblocked  Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00WH5167XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00OW5168S,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00OW5168M,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00OW5168L,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00OW5168XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00BK5247S,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00BK5247M,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00BK5247L,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00BK5247XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00PK5239S,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00PK5239M,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00PK5239L,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00PK5239XL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-shirt-with-trouserco-ords-set,Cotton Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00PK5239XXL,400,shopify,50,deny,manual,,,true,true,
cotton-tunic-with-trouserco-ords-set,Cotton Tunic With TrouserCo-Ords Set,<p>Cotton Tunic With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00SG5250S,400,shopify,50,deny,manual,,,true,true,active
cotton-tunic-with-trouserco-ords-set,Cotton Tunic With TrouserCo-Ords Set,<p>Cotton Tunic With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00SG5250M,400,shopify,50,deny,manual,,,true,true,
cotton-tunic-with-trouserco-ords-set,Cotton Tunic With TrouserCo-Ords Set,<p>Cotton Tunic With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00SG5250L,400,shopify,50,deny,manual,,,true,true,
cotton-tunic-with-trouserco-ords-set,Cotton Tunic With TrouserCo-Ords Set,<p>Cotton Tunic With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00SG5250XL,400,shopify,50,deny,manual,,,true,true,
cotton-tunic-with-trouserco-ords-set,Cotton Tunic With TrouserCo-Ords Set,<p>Cotton Tunic With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00SG5250XXL,400,shopify,50,deny,manual,,,true,true,
cotton-off-white-and-black-embroidered-shirt-with-trouserco-ords-set,Cotton Off White And Black Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Off White And Black Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00OW5251S,400,shopify,50,deny,manual,,,true,true,active
cotton-off-white-and-black-embroidered-shirt-with-trouserco-ords-set,Cotton Off White And Black Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Off White And Black Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00OW5251M,400,shopify,50,deny,manual,,,true,true,
cotton-off-white-and-black-embroidered-shirt-with-trouserco-ords-set,Cotton Off White And Black Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Off White And Black Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00OW5251L,400,shopify,50,deny,manual,,,true,true,
cotton-off-white-and-black-embroidered-shirt-with-trouserco-ords-set,Cotton Off White And Black Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Off White And Black Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00OW5251XL,400,shopify,50,deny,manual,,,true,true,
cotton-off-white-and-black-embroidered-shirt-with-trouserco-ords-set,Cotton Off White And Black Embroidered Shirt With TrouserCo-Ords Set,<p>Cotton Off White And Black Embroidered Shirt With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00OW5251XXL,400,shopify,50,deny,manual,,,true,true,
cotton-embroidered-top-with-trouserco-ords-set,Cotton Embroidered Top With TrouserCo-Ords Set,<p>Cotton Embroidered Top With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00OW5248S,400,shopify,50,deny,manual,,,true,true,active
cotton-embroidered-top-with-trouserco-ords-set,Cotton Embroidered Top With TrouserCo-Ords Set,<p>Cotton Embroidered Top With TrouserCo-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00OW5248M,400,shopify,50,deny,manual,,,true,true,
